Start X,Start Y,Start Z,End X,End Y,End Z
5.012695250014076,9.550010000000078,18.34523424996994,5.192695250014076,9.730010000000078,18.52523424996994
5.012695250014076,9.640010000000078,18.525234249969944,5.192695250014076,9.820010000000078,18.705234249969944
5.012695250014076,9.640010000000078,19.245234249969943,5.192695250014076,9.820010000000078,19.425234249969943
5.012695250014076,9.640010000000078,19.425234249969943,5.192695250014076,9.820010000000078,19.605234249969943
5.012695250014076,9.730010000000078,18.34523424996994,5.192695250014076,9.910010000000078,18.52523424996994
5.012695250014076,9.730010000000078,19.065234249969944,5.192695250014076,9.910010000000078,19.245234249969943
5.012695250014076,9.820010000000078,18.525234249969944,5.192695250014076,10.000010000000078,18.705234249969944
5.012695250014076,9.820010000000078,19.425234249969943,5.192695250014076,10.000010000000078,19.605234249969943
5.012695250014076,9.910010000000078,19.605234249969943,5.192695250014076,10.090010000000078,19.785234249969943
5.012695250014076,9.910010000000078,19.785234249969943,5.192695250014076,10.090010000000078,19.965234249969942
5.012695250014076,10.000010000000078,18.615234249969944,5.192695250014076,10.180010000000077,18.795234249969944
5.012695250014076,10.09001000000008,18.795234249969944,5.192695250014076,10.27001000000008,18.975234249969944
5.012695250014076,10.18001000000008,24.465234249969942,5.192695250014076,10.360010000000079,24.645234249969942
5.012695250014076,10.18001000000008,25.275234249969944,5.192695250014076,10.360010000000079,25.455234249969944
5.012695250014076,10.27001000000008,18.795234249969944,5.192695250014076,10.450010000000079,18.975234249969944
5.012695250014076,10.27001000000008,21.495234249969943,5.192695250014076,10.450010000000079,21.675234249969943
5.012695250014076,10.27001000000008,23.655234249969944,5.192695250014076,10.450010000000079,23.835234249969943
5.012695250014076,10.27001000000008,23.835234249969943,5.192695250014076,10.450010000000079,24.015234249969943
5.012695250014076,10.27001000000008,24.645234249969942,5.192695250014076,10.450010000000079,24.82523424996994
5.012695250014076,10.27001000000008,24.825234249969945,5.192695250014076,10.450010000000079,25.005234249969945
5.012695250014076,10.27001000000008,25.005234249969945,5.192695250014076,10.450010000000079,25.185234249969945
5.012695250014076,10.27001000000008,25.455234249969944,5.192695250014076,10.450010000000079,25.635234249969944
5.012695250014076,10.360010000000079,18.975234249969944,5.192695250014076,10.540010000000079,19.155234249969944
5.012695250014076,10.360010000000079,22.845234249969945,5.192695250014076,10.540010000000079,23.025234249969944
5.012695250014076,10.360010000000079,23.025234249969944,5.192695250014076,10.540010000000079,23.205234249969944
5.012695250014076,10.360010000000079,23.295234249969944,5.192695250014076,10.540010000000079,23.475234249969944
5.012695250014076,10.360010000000079,24.015234249969943,5.192695250014076,10.540010000000079,24.195234249969943
5.012695250014076,10.360010000000079,24.195234249969943,5.192695250014076,10.540010000000079,24.375234249969942
5.012695250014076,10.360010000000079,24.375234249969942,5.192695250014076,10.540010000000079,24.555234249969942
5.012695250014076,10.360010000000079,25.185234249969945,5.192695250014076,10.540010000000079,25.365234249969944
5.012695250014076,10.360010000000079,25.905234249969944,5.192695250014076,10.540010000000079,26.085234249969943
5.012695250014076,10.450010000000079,19.155234249969944,5.192695250014076,10.630010000000079,19.335234249969943
5.012695250014076,10.450010000000079,19.335234249969943,5.192695250014076,10.630010000000079,19.515234249969943
5.012695250014076,10.450010000000079,21.945234249969943,5.192695250014076,10.630010000000079,22.125234249969942
5.012695250014076,10.450010000000079,22.125234249969942,5.192695250014076,10.630010000000079,22.305234249969942
5.012695250014076,10.450010000000079,22.395234249969942,5.192695250014076,10.630010000000079,22.57523424996994
